Fp1-AV,F7-AV,T3-AV,T5-AV,F3-AV,C3-AV,P3-AV,O1-AV,Fp2-AV,F8-AV,T4-AV,T6-AV,F4-AV,C4-AV,P4-AV,O2-AV,Fz-AV,Cz-AV,Pz-AV,A1-AV,A2-AV
-8.64,-5.1,-34.53,-72.18,-53.72,139.29,129.19,-12.77,-9.17,11.36,-97.42,-74.55,-132.7,-34.89,36.18,-22.59,22.41,51.02,163.68,30.09,-24.35
-4.99,-1.17,-22.06,-68.66,-77.32,137.26,136.29,14.13,-14.78,7.39,-106.64,-76.49,-143.39,-41.13,35.3,-16.72,8.73,46.65,179.27,26.42,-18.56
-1.84,1.86,-11.89,-61.07,-70.56,94.28,99.07,41.75,-12.46,9.89,-92.11,-65.34,-136.17,-32.52,36.77,-5.99,-5.56,54.19,143.08,25.2,-9.78
-4.56,-3.32,-4.31,-44.06,-76.71,38.76,43.71,78.1,-6.34,21.44,-56.5,-45.48,-120.9,-19.37,44.17,10.03,-10.12,66.09,62.71,21.16,5.29
-6.78,-10.23,2.15,-34.16,-118.33,-4.66,-1.98,97.67,2.57,37.22,-30.25,-19.29,-101.32,-5.9,52.32,24.71,-4.79,74.02,-12.24,19.78,39.98
2.72,-18.56,13.84,-22.47,-143.73,-38.19,-38.74,81.24,20.79,59.74,-19.65,-12.35,-76.67,13.34,59.45,18.33,8.79,83.86,-81.13,32.74,57.62
6.9,-30.36,15.52,-18.54,-154.45,-37.88,-44.57,61.48,29.26,64.49,-5.4,-9.36,-80.25,18.25,61.46,15.6,24.54,83.11,-98.83,38.41,61.01
10.08,-29.02,16.9,-18.54,-130.2,4.46,-9.51,39.88,29.49,51.75,-17.17,-26.57,-104.49,4.88,52.94,4.98,33.68,72.02,-63.18,46.2,31.51
16.85,-9.94,10.76,-41.46,-85.6,61.0,42.72,-31.05,25.43,41.33,-46.92,-54.13,-118.65,-8.31,38.11,-26.75,36.12,59.44,19.68,54.24,16.13
14.62,4.35,-6.66,-65.71,-61.04,101.34,86.67,-38.19,11.05,25.98,-69.59,-69.54,-128.83,-23.58,30.88,-33.23,27.05,43.71,93.31,50.04,8.14
11.42,17.79,-25.84,-75.69,-43.54,131.91,125.02,-6.38,-6.08,7.41,-93.88,-81.54,-139.05,-41.2,23.99,-31.3,12.96,30.59,159.9,44.8,-21.95
11.26,25.79,-32.82,-76.64,-35.6,132.16,134.29,18.23,-12.38,2.98,-100.59,-85.2,-142.29,-44.2,22.88,-26.74,0.11,28.87,177.66,35.48,-33.14
11.49,23.01,-28.54,-75.35,-49.74,89.11,100.0,41.34,-6.76,13.3,-74.68,-68.64,-134.59,-36.35,29.0,-10.21,-14.23,36.51,143.43,34.12,-22.33
5.67,6.21,-5.37,-61.28,-85.46,33.62,46.89,82.96,0.21,21.62,-54.38,-43.68,-123.32,-17.81,44.25,14.82,-19.22,47.82,66.09,38.13,2.57
-2.26,-5.24,0.41,-45.15,-113.57,-9.19,3.52,110.7,7.71,26.96,-14.87,-15.16,-115.44,-9.33,53.47,25.17,-15.22,55.95,-6.65,34.8,33.66
1.26,-5.69,3.44,-29.69,-120.08,-38.11,-32.98,77.61,24.35,37.44,4.42,-4.35,-89.25,8.38,60.1,14.31,1.45,65.59,-77.71,37.04,63.23
5.74,-21.46,2.05,-37.72,-111.23,-36.53,-40.01,20.23,34.26,46.31,15.62,-1.11,-71.89,13.79,61.82,1.06,20.07,66.79,-96.11,41.62,87.07
2.78,-44.56,-0.4,-40.63,-117.55,3.95,-5.46,-0.36,27.93,42.16,15.43,-14.56,-76.77,3.87,56.61,-8.4,29.62,58.92,-59.79,44.71,82.31
2.18,-32.71,-0.3,-42.17,-114.27,57.08,51.53,0.81,15.78,25.64,-20.84,-35.65,-107.36,-13.52,46.35,-20.65,30.92,46.6,24.9,46.22,39.04
7.83,-3.27,-8.1,-49.64,-87.9,100.86,101.87,11.53,5.75,14.67,-84.22,-61.3,-129.89,-28.37,35.86,-28.73,21.97,37.37,102.6,54.16,-12.96
2.42,14.79,-20.05,-66.83,-61.87,132.69,138.18,16.93,-11.64,1.04,-103.17,-75.5,-146.16,-46.84,27.47,-33.45,4.78,27.13,167.29,49.28,-16.89
3.58,31.97,-26.67,-76.61,-48.56,131.87,141.13,2.89,-11.97,6.88,-79.59,-81.82,-154.33,-53.8,21.76,-44.38,-8.8,28.25,179.35,47.94,-9.39
15.36,29.36,-26.72,-78.05,-60.58,87.06,102.42,21.21,0.78,25.57,-66.08,-73.18,-142.18,-41.9,25.15,-37.12,-17.63,37.84,139.84,47.19,11.73
20.93,7.94,-9.02,-63.97,-109.51,32.26,49.0,54.85,12.18,41.91,-34.41,-46.54,-122.87,-27.43,36.62,-13.31,-20.17,49.34,58.13,44.99,39.95
21.5,-6.25,3.81,-44.89,-175.62,-8.59,4.16,63.42,23.04,58.36,3.71,-20.15,-100.26,-13.53,47.64,1.78,-10.4,60.49,-16.41,44.06,63.14
20.9,-18.7,17.64,-37.33,-193.78,-37.02,-29.51,66.2,35.2,73.46,24.96,-6.29,-87.91,1.46,58.01,11.91,4.97,71.08,-82.35,47.43,59.39
20.69,-28.35,20.46,-36.93,-166.49,-36.23,-35.4,50.52,40.57,73.35,21.6,-6.25,-88.7,2.04,60.62,10.58,18.5,67.77,-95.66,48.53,59.65
18.33,-25.47,12.06,-41.61,-133.88,3.37,-3.41,27.04,37.62,59.2,-14.8,-17.04,-100.21,-7.33,56.49,2.91,26.59,57.45,-60.02,46.32,55.91
19.3,-13.82,-14.34,-53.67,-95.21,53.58,48.59,8.06,28.64,37.32,-52.27,-30.8,-117.02,-23.78,48.18,-4.51,25.67,42.21,20.57,48.11,25.27
16.47,0.11,-14.06,-64.98,-65.73,90.94,93.59,-12.56,16.87,16.73,-75.68,-54.82,-131.5,-37.89,35.04,-21.95,16.65,29.01,93.91,49.02,20.26
11.4,16.59,-23.35,-66.68,-46.54,116.87,129.46,4.87,0.3,-0.62,-78.59,-78.03,-151.08,-55.33,23.73,-33.63,1.73,15.39,158.94,47.19,7.17
5.59,34.45,-34.83,-67.58,-42.78,110.97,131.68,21.13,-6.34,-0.82,-66.26,-74.19,-154.25,-62.35,21.56,-30.23,-15.54,12.38,170.85,41.67,4.79
3.8,30.75,-30.25,-56.48,-59.22,66.28,94.09,59.15,-2.4,14.4,-52.73,-57.4,-142.58,-56.25,27.39,-13.09,-27.55,19.24,132.95,36.47,13.06
8.95,4.93,-14.48,-38.13,-84.26,12.86,39.64,90.92,12.73,34.61,-33.33,-42.75,-121.23,-41.8,37.58,2.78,-25.35,32.11,52.15,39.68,31.91
14.75,-11.29,-0.65,-28.66,-108.57,-25.45,-6.42,75.99,29.83,53.83,-14.22,-27.79,-97.45,-25.68,47.91,6.67,-13.7,44.32,-21.87,51.85,55.83
21.6,-16.59,8.13,-33.77,-123.3,-54.47,-41.88,66.41,44.0,68.07,-6.93,-12.13,-76.83,-8.18,57.11,23.41,1.29,55.2,-88.76,55.08,61.57
23.53,-24.89,15.7,-41.19,-118.72,-48.81,-45.66,50.63,48.74,66.43,-15.77,-11.67,-71.63,-0.62,58.26,31.37,16.8,55.38,-100.95,54.49,58.01
23.01,-23.68,14.15,-52.77,-103.83,-6.99,-10.59,6.95,44.28,54.17,-8.27,-20.97,-79.72,-15.44,48.19,10.33,31.43,46.98,-64.31,59.26,47.65
22.2,-13.51,-7.49,-63.02,-92.25,45.91,43.02,-16.3,31.84,32.91,-25.98,-39.78,-101.23,-30.87,38.56,-8.55,36.72,37.27,17.18,60.31,32.08
15.84,-14.21,-57.09,-69.11,-71.55,90.33,89.01,-17.57,21.43,15.27,-40.85,-49.41,-124.97,-43.48,35.13,-6.65,31.74,27.99,96.0,53.15,19.42
7.75,-9.75,-68.68,-75.27,-50.1,120.76,124.13,-1.97,8.54,-4.32,-55.94,-61.73,-137.55,-58.65,29.87,-5.83,18.99,19.16,161.21,45.25,-5.36
-1.65,-1.3,-58.06,-77.59,-58.8,115.03,125.6,31.5,-6.24,-14.83,-55.93,-54.56,-136.7,-64.86,27.37,4.34,4.06,17.98,174.28,43.25,-12.75
-10.03,5.43,-27.12,-65.07,-89.49,71.09,88.34,58.44,-20.54,-4.9,-50.75,-43.44,-125.62,-54.85,34.14,11.83,-6.79,29.49,137.54,44.09,19.22
-12.71,3.06,-6.98,-49.7,-102.37,16.96,34.9,87.28,-15.36,12.88,-42.96,-26.13,-108.84,-34.56,45.07,22.98,-8.41,45.13,57.88,43.75,38.62
-6.88,-6.81,5.64,-44.26,-122.29,-25.85,-8.8,110.9,-1.04,23.83,-29.56,-6.48,-96.54,-19.74,53.7,37.29,-2.32,57.57,-15.2,42.34,54.01
13.34,-13.21,6.88,-33.38,-144.45,-58.68,-46.01,81.52,28.62,47.11,-8.43,2.92,-77.78,-6.17,59.56,35.23,12.42,68.66,-86.31,46.5,71.57
36.0,-18.11,-3.2,-34.08,-129.42,-59.53,-56.48,46.06,60.55,66.65,-17.65,-2.07,-70.33,-4.39,54.26,32.51,28.45,65.85,-105.25,47.12,63.28
46.92,-17.23,-19.86,-49.6,-105.5,-23.5,-27.7,28.25,77.49,67.36,-30.72,-17.18,-77.56,-18.99,42.16,22.09,37.46,50.96,-75.13,38.38,52.2
54.56,-9.63,-42.48,-63.96,-78.79,24.42,20.93,1.47,72.38,54.31,-39.72,-32.99,-94.1,-40.44,28.47,7.43,36.18,33.22,4.38,26.27,37.48
57.58,4.28,-49.76,-89.94,-75.43,70.32,68.12,-22.43,66.04,40.46,-56.38,-51.73,-105.69,-50.07,22.27,-4.8,34.52,26.12,83.17,28.96,4.9
47.22,18.1,-48.32,-131.88,-61.75,106.22,109.01,-39.87,52.71,21.42,-73.04,-62.47,-116.33,-58.77,19.71,-14.82,27.7,23.24,151.67,31.53,-1.37
29.02,18.4,-46.4,-118.38,-45.23,105.06,119.63,0.63,30.57,5.79,-89.81,-65.25,-125.06,-58.55,24.87,-5.76,7.85,23.51,168.21,29.31,-8.09
22.23,14.78,-46.73,-82.33,-53.86,56.89,82.01,42.77,26.7,9.17,-68.84,-50.36,-120.28,-56.57,28.44,4.22,-6.72,26.4,129.84,26.62,14.77
26.01,10.9,-45.89,-65.6,-73.07,-0.58,22.36,66.33,42.26,32.43,-47.49,-29.8,-94.75,-42.42,37.65,23.6,-9.13,34.84,44.86,30.27,36.64
37.57,3.13,-37.64,-57.24,-96.57,-46.22,-29.65,73.09,67.19,63.47,-37.68,-16.47,-75.6,-24.04,48.17,36.64,-5.27,40.89,-33.12,29.13,59.95
45.85,-9.85,-25.15,-34.11,-125.98,-80.4,-68.8,59.82,91.7,90.33,-14.36,4.4,-62.22,-16.4,54.15,35.37,4.22,45.64,-105.41,32.97,77.66
43.36,-26.19,-16.82,-31.29,-127.25,-71.18,-67.54,33.45,97.05,95.21,-21.88,4.28,-63.64,-9.78,58.93,27.47,19.7,47.93,-116.34,40.99,83.29
37.07,-32.38,-28.14,-38.24,-114.17,-21.15,-24.16,16.2,84.03,77.91,-38.15,-8.04,-78.9,-16.55,59.19,19.91,32.96,40.84,-74.45,42.62,63.72
36.78,-16.7,-40.66,-63.0,-99.89,34.75,32.25,-1.35,66.12,52.61,-46.82,-27.01,-97.48,-35.58,50.58,14.24,34.34,26.38,9.54,40.34,29.72
33.84,-1.88,-57.61,-86.94,-61.4,76.02,77.91,-1.93,51.03,31.36,-65.58,-44.81,-114.51,-52.94,42.79,11.43,26.74,12.58,83.03,31.44,8.78
26.93,4.66,-64.41,-102.66,-33.66,102.62,112.31,16.42,31.93,11.0,-81.81,-50.71,-134.76,-68.75,38.07,16.05,9.04,0.22,148.02,28.83,-10.09
17.22,6.2,-51.77,-103.75,-29.77,96.01,113.45,30.57,20.44,5.18,-70.34,-41.37,-141.05,-78.51,37.18,19.38,-9.35,-2.41,161.46,30.13,-8.87
16.25,7.43,-40.27,-84.66,-52.34,53.74,73.62,41.52,25.3,17.44,-60.3,-42.6,-121.84,-62.48,42.93,12.05,-14.08,11.16,120.1,29.38,28.15
14.9,1.44,-39.96,-58.45,-89.7,5.37,21.82,74.95,35.7,32.37,-39.1,-31.64,-95.92,-39.12,54.79,18.42,-8.34,31.19,41.51,32.64,36.68
20.86,-5.78,-32.81,-37.45,-111.35,-32.8,-21.7,76.68,47.99,45.07,-20.94,-15.18,-86.32,-21.06,64.83,21.64,3.5,45.55,-30.6,40.07,49.55
30.89,-16.67,-18.69,-28.66,-119.91,-62.37,-55.62,60.76,60.4,55.16,-14.19,-3.59,-66.64,-3.88,72.47,31.37,17.72,55.25,-99.29,43.75,62.54
35.21,-29.26,-23.95,-30.65,-119.65,-57.15,-59.51,37.8,62.32,54.96,-14.02,-4.25,-57.4,2.78,72.95,36.96,30.6,56.12,-113.18,47.61,70.98
34.34,-31.93,-29.09,-40.24,-98.51,-12.56,-22.61,-3.67,59.93,45.68,-24.08,-25.69,-63.04,-1.24,62.41,18.22,43.99,50.74,-72.19,56.13,53.62
32.59,-24.34,-46.58,-62.84,-74.18,43.4,31.84,-25.98,46.34,29.15,-55.07,-46.13,-81.22,-15.86,51.25,6.13,45.8,41.69,13.06,55.04,36.75
30.65,-8.8,-56.96,-82.98,-84.89,84.03,80.82,-19.21,32.43,16.6,-84.9,-58.65,-98.34,-31.77,43.65,8.14,37.94,33.66,89.07,46.45,22.31
25.42,11.44,-58.11,-101.74,-57.8,110.68,116.76,-4.47,21.04,-4.26,-103.85,-73.16,-116.14,-46.23,37.27,7.9,22.81,24.02,153.93,35.56,-0.15
17.57,22.1,-62.57,-113.87,-31.25,102.77,120.22,24.91,12.54,-8.04,-95.87,-76.47,-122.82,-54.07,36.68,10.3,4.06,20.47,165.58,28.15,-0.83
18.35,17.01,-58.82,-106.42,-50.29,57.05,81.92,63.3,15.78,8.38,-65.99,-51.27,-119.71,-50.46,42.33,24.77,-10.2,26.7,124.39,24.29,8.34
19.81,1.6,-44.06,-69.66,-61.53,6.8,28.32,73.98,30.62,35.55,-43.69,-39.58,-96.14,-34.87,47.56,25.22,-11.03,40.89,39.64,24.65,26.34
21.27,-15.57,-39.24,-45.57,-78.75,-35.28,-19.34,70.55,45.47,61.01,-40.62,-27.66,-69.08,-15.47,58.03,29.48,-2.77,54.91,-34.7,31.63,51.55
19.98,-30.22,-17.96,-34.89,-107.29,-69.03,-57.27,73.97,56.44,74.72,-36.5,-11.42,-47.45,2.27,70.88,42.29,9.63,63.39,-101.13,44.04,55.56
22.8,-30.83,-2.16,-50.79,-108.26,-65.92,-61.64,40.21,59.74,75.97,-30.15,-10.48,-44.46,7.53,74.4,40.89,26.64,63.33,-111.99,48.39,56.33
20.33,-20.62,-8.78,-62.42,-93.92,-22.25,-23.17,11.8,50.83,57.03,-35.94,-20.57,-57.58,-4.02,67.75,30.13,37.33,54.11,-72.17,50.56,41.69
20.32,-13.58,-28.14,-66.56,-72.34,31.8,33.82,-6.7,34.56,27.94,-65.1,-31.48,-79.99,-22.34,60.26,29.19,35.56,41.92,13.57,45.6,12.1
19.62,-8.04,-47.49,-91.56,-42.0,74.64,83.09,-27.83,25.11,9.65,-85.81,-45.93,-100.03,-37.24,54.66,23.66,28.93,33.59,92.49,40.58,0.14
11.91,-2.34,-52.99,-115.05,-21.49,106.13,120.48,-26.99,13.66,-3.38,-97.15,-63.14,-118.7,-52.35,47.15,11.63,19.8,26.19,160.65,45.52,-10.3
7.75,7.52,-48.7,-108.38,-19.91,101.85,122.26,7.29,9.88,-8.72,-100.13,-74.79,-121.57,-55.96,43.09,4.94,6.91,26.44,170.51,48.01,-17.75
10.34,12.45,-40.05,-91.3,-54.81,58.96,85.41,43.15,17.53,1.86,-90.51,-74.09,-102.66,-43.86,47.34,11.15,-1.12,38.1,132.71,48.14,-9.17
9.89,2.05,-26.08,-69.25,-95.29,13.09,37.05,71.49,25.04,22.43,-82.41,-62.47,-79.48,-24.01,55.66,24.06,1.91,55.15,55.71,53.43,12.92
3.4,-8.89,-9.06,-59.7,-128.9,-23.75,-6.65,79.98,26.85,40.06,-67.72,-40.38,-59.24,-6.03,66.38,40.32,9.99,69.39,-15.5,49.24,39.97
4.55,-21.71,2.5,-36.07,-138.83,-54.15,-40.46,67.44,36.36,54.47,-49.31,-27.68,-41.17,10.29,73.14,45.46,20.57,79.15,-82.42,53.17,45.11
9.6,-26.08,3.46,-18.61,-168.02,-53.76,-45.41,53.81,38.41,50.66,-27.68,-24.89,-42.7,11.6,72.15,47.95,29.43,77.45,-95.53,56.68,50.82
13.45,-20.19,-23.28,-27.48,-136.67,-6.36,-7.61,24.65,35.37,35.07,-29.87,-43.88,-61.2,4.9,64.93,33.06,35.51,69.72,-54.43,58.71,36.4
14.64,-21.83,-44.32,-47.71,-98.38,51.91,48.51,2.86,24.16,14.2,-38.58,-62.85,-85.83,-14.34,53.17,24.78,32.0,57.44,30.23,52.25,8.6
10.37,-26.88,-53.15,-66.08,-54.44,94.34,93.99,2.94,5.49,-0.41,-87.63,-74.02,-94.92,-29.38,45.86,23.08,21.49,46.59,109.46,40.55,-6.37
8.56,-9.67,-54.62,-87.08,-18.64,122.7,129.67,-0.39,-9.56,-10.94,-140.21,-89.32,-107.38,-41.7,38.58,17.69,10.84,40.78,176.07,37.99,-13.36
-0.07,11.75,-43.1,-91.0,-12.19,114.13,130.71,17.07,-14.09,-10.59,-141.88,-91.27,-115.67,-47.43,34.67,21.11,-4.14,39.19,185.25,31.93,-13.39
-6.12,16.27,-28.14,-84.55,-31.83,63.96,89.72,51.99,-8.16,3.32,-102.88,-82.19,-107.62,-39.75,37.01,32.89,-17.29,45.41,140.35,27.85,-0.83
-4.14,10.03,-17.84,-84.48,-58.77,7.43,38.03,81.36,0.37,23.2,-81.83,-65.65,-84.21,-17.01,49.39,48.32,-15.05,60.38,57.75,32.19,20.73
4.18,-1.24,-1.55,-87.04,-85.57,-47.23,-6.85,89.99,13.05,40.73,-45.3,-38.66,-64.73,-5.11,57.9,55.27,-7.55,71.36,-17.57,34.16,42.76
6.5,-20.84,9.48,-80.82,-113.19,-71.35,-40.27,79.74,30.43,58.94,-30.62,-21.19,-44.78,9.74,66.85,60.24,3.9,81.31,-85.55,36.8,64.86
12.12,-31.65,8.84,-64.09,-125.45,-63.36,-40.93,53.76,38.66,59.4,-38.06,-24.78,-38.58,14.95,70.1,56.01,17.05,81.55,-95.42,46.26,63.34
12.44,-31.67,-9.25,-39.84,-107.99,-16.88,-2.08,25.47,34.54,43.96,-55.41,-38.39,-50.86,2.0,64.94,46.14,28.27,68.72,-60.08,46.88,39.0
13.06,-21.45,-24.42,-45.77,-80.48,35.59,47.77,9.82,21.77,22.36,-74.12,-58.37,-71.94,-19.47,54.24,33.31,29.09,50.69,20.13,44.87,13.82
10.16,-6.8,-29.84,-67.17,-50.29,78.02,91.69,5.87,8.1,3.02,-88.84,-76.98,-91.64,-37.31,43.61,23.96,21.71,36.47,96.0,34.78,-4.98
15.08,10.99,-36.7,-82.9,-35.58,110.37,126.79,11.69,-1.11,-14.94,-108.83,-91.68,-106.55,-52.32,34.69,19.34,8.04,26.52,161.6,27.08,-20.56
17.92,22.34,-44.6,-84.3,-31.19,108.11,130.0,33.76,-6.08,-20.52,-121.99,-95.57,-109.29,-55.26,33.72,24.11,-10.15,25.79,173.11,28.59,-17.62
11.97,19.68,-50.11,-70.38,-42.73,62.94,91.16,71.33,-6.73,-12.11,-87.0,-68.52,-101.86,-54.95,36.07,36.17,-28.14,33.35,129.35,25.8,5.1
0.79,3.58,-38.13,-48.83,-69.12,9.15,39.46,113.56,0.13,6.68,-65.55,-45.42,-84.63,-40.9,45.43,61.92,-30.72,46.63,48.56,22.73,24.19
-6.34,-14.0,-20.86,-37.35,-90.79,-33.81,-4.45,132.06,9.2,29.37,-52.61,-25.95,-66.51,-26.05,55.33,80.12,-23.14,57.01,-25.63,21.73,43.47
2.08,-22.6,0.52,-52.46,-122.48,-60.55,-36.13,99.15,28.76,50.96,-30.48,-11.96,-44.5,-9.52,62.83,70.41,-5.45,69.38,-91.52,35.46,68.59
10.56,-26.18,7.83,-47.2,-131.96,-52.71,-35.54,54.04,39.43,50.58,-20.85,-18.24,-35.87,-5.18,63.76,52.47,9.7,69.58,-102.92,45.41,73.19
14.89,-31.11,-7.91,-42.45,-115.24,-4.34,5.91,22.34,37.65,35.87,-42.1,-37.65,-47.47,-11.78,59.61,42.14,22.32,61.69,-60.13,48.97,49.29
6.32,-24.6,-31.28,-61.92,-97.06,62.69,61.37,23.39,24.77,18.61,-70.35,-54.9,-73.45,-31.13,52.94,40.06,23.18,47.51,26.71,39.73,16.73
-5.9,-12.18,-50.23,-82.75,-73.61,120.77,105.42,16.82,10.78,3.58,-85.77,-65.62,-93.83,-49.0,45.04,38.57,17.39,35.06,104.4,28.49,-6.96
-5.87,-5.97,-52.98,-86.69,-51.94,142.65,135.86,-2.19,0.29,-7.46,-89.69,-85.94,-105.02,-62.1,30.07,13.29,8.13,26.96,167.13,37.21,-6.73
1.09,2.65,-64.2,-86.22,-40.25,127.63,132.29,15.96,-2.93,-10.54,-95.93,-90.25,-103.18,-64.0,30.69,13.9,-4.4,27.31,174.31,38.18,-2.4
12.2,6.34,-62.87,-86.43,-51.54,80.51,89.53,39.38,0.59,3.17,-84.58,-76.01,-83.69,-51.17,41.05,31.78,-15.1,37.4,131.42,29.58,8.83
18.57,-1.01,-43.8,-73.08,-98.95,24.96,31.4,49.5,14.24,30.56,-55.93,-60.08,-58.46,-29.82,48.93,29.16,-11.61,52.51,46.24,31.95,53.84
24.71,-1.88,-24.15,-60.4,-109.82,-13.6,-14.32,43.38,31.82,51.27,-40.6,-51.76,-46.25,-10.64,57.93,26.96,2.3,69.0,-29.11,41.14,54.23
24.38,-5.19,-25.87,-51.29,-89.33,-42.21,-47.79,36.12,45.11,60.26,-33.65,-37.43,-39.07,2.98,68.63,35.59,13.02,78.08,-95.57,45.7,57.93
21.81,-15.99,-24.08,-48.77,-83.09,-39.24,-50.46,17.1,47.4,52.03,-34.93,-28.74,-33.39,3.54,70.4,48.27,22.51,73.46,-106.66,44.47,64.15
20.71,-23.61,-20.04,-62.94,-68.3,0.76,-13.32,-11.47,43.82,38.67,-38.84,-36.49,-44.04,-11.59,61.44,36.2,29.12,58.82,-66.08,43.35,64.29
17.68,-18.11,-30.56,-77.03,-31.35,50.21,41.67,-25.84,32.56,19.44,-51.01,-52.77,-68.77,-33.18,49.4,22.35,26.03,42.21,17.18,38.83,31.46
12.21,-0.46,-45.13,-84.9,-5.92,89.54,88.75,-17.71,13.95,0.9,-70.05,-70.43,-91.22,-55.82,38.89,17.74,14.38,27.35,91.21,36.76,10.22
15.66,19.34,-54.83,-96.53,21.33,117.43,126.79,-7.47,3.73,-8.95,-116.09,-88.28,-102.81,-72.98,29.9,13.06,1.04,17.45,155.97,33.24,-6.9
21.23,27.82,-64.09,-107.61,24.92,114.55,132.34,8.96,6.05,-4.03,-129.8,-90.73,-97.77,-76.77,26.71,13.77,-9.31,20.87,165.94,33.84,-17.89
15.36,15.58,-61.4,-102.34,-6.14,71.49,93.97,47.63,11.09,9.36,-92.61,-71.21,-85.43,-68.16,31.64,27.45,-20.57,33.14,125.05,29.17,-2.96
10.01,-9.87,-44.58,-94.37,-50.19,20.29,38.35,78.1,24.2,29.11,-41.29,-43.42,-71.31,-53.36,43.56,42.71,-19.39,47.3,41.07,31.06,23.0
9.66,-30.78,-23.27,-71.13,-96.05,-23.91,-7.7,105.27,34.11,43.29,-21.17,-22.9,-60.1,-36.97,55.71,55.74,-11.09,58.84,-33.77,33.82,42.38
23.36,-36.76,-5.49,-50.55,-112.4,-52.55,-40.14,70.86,53.72,56.61,-24.47,-22.48,-47.67,-14.24,65.35,54.27,8.77,71.39,-96.98,42.7,57.07
37.18,-28.66,2.73,-51.94,-111.78,-43.1,-40.7,11.46,66.6,54.83,-26.48,-36.3,-26.15,-4.41,64.31,30.37,27.16,72.56,-107.47,52.52,57.74
34.35,-21.97,-7.42,-70.18,-74.99,-4.82,-5.75,-8.89,58.82,35.81,-23.7,-40.59,-36.35,-23.4,57.23,29.03,29.55,58.12,-66.31,47.94,33.52
32.4,-6.54,-20.65,-82.48,-49.03,41.44,44.8,-10.4,45.14,18.25,-62.49,-59.68,-64.14,-39.27,49.9,24.19,25.09,39.86,19.69,44.46,9.25
25.79,2.47,-33.22,-86.42,-32.18,74.96,86.01,-11.71,31.14,3.62,-56.98,-67.74,-82.91,-64.03,36.85,15.96,13.84,22.09,89.32,42.07,-8.94
20.68,5.97,-52.54,-90.14,-30.35,98.64,120.07,-2.28,16.63,-13.47,-55.89,-75.28,-96.31,-83.28,28.94,17.73,-0.87,10.65,154.76,39.4,-12.4
18.81,14.13,-58.98,-97.75,-51.93,93.13,124.0,15.58,12.54,-14.17,-60.95,-71.55,-104.17,-82.24,32.2,24.36,-13.74,13.23,169.13,37.63,-0.14
15.29,16.1,-51.15,-82.97,-30.29,46.78,84.01,55.78,16.28,0.73,-61.59,-63.55,-98.72,-70.77,37.48,28.81,-27.61,20.96,125.98,39.08,-0.14
12.28,-3.69,-44.24,-67.79,-24.27,-8.19,25.42,78.29,28.68,27.94,-43.11,-44.09,-78.48,-55.56,47.52,37.83,-30.29,33.23,39.85,39.26,28.53
16.8,-28.15,-43.71,-61.18,-46.47,-49.6,-23.19,79.92,45.3,50.7,-19.18,-22.0,-55.72,-38.19,58.38,53.13,-20.27,45.24,-36.15,36.7,56.66
22.27,-32.87,-32.84,-49.63,-86.5,-77.91,-54.18,72.36,56.75,64.96,-2.3,-10.08,-35.72,-20.82,65.09,59.67,-4.36,56.41,-101.59,36.5,74.49
25.95,-31.62,-18.61,-43.8,-110.02,-75.73,-52.32,62.21,56.35,63.05,-3.16,-12.66,-31.72,-17.87,64.05,59.15,9.51,57.46,-106.89,44.5,62.87
21.03,-31.64,-11.78,-55.07,-90.99,-36.2,-14.48,45.0,46.09,44.46,-0.02,-21.66,-48.61,-35.92,50.63,52.87,14.05,44.67,-66.03,45.43,48.0
21.5,-16.45,-13.38,-86.76,-61.53,16.86,40.12,11.69,35.01,25.69,-15.82,-43.1,-66.98,-56.3,35.63,36.78,13.68,30.67,17.33,45.76,30.47
23.43,4.41,-24.52,-115.16,-37.2,61.05,87.79,-15.68,27.31,12.77,-40.12,-62.86,-80.85,-69.85,27.82,22.05,8.24,20.36,91.85,42.0,17.14
24.67,15.9,-44.87,-143.01,-12.61,93.68,123.2,-22.72,19.75,1.0,-65.75,-74.22,-93.19,-78.54,24.16,15.2,-3.22,15.18,157.77,34.65,13.92
18.29,22.35,-55.35,-139.31,-16.64,90.44,127.31,2.08,15.45,0.41,-76.41,-71.67,-98.82,-84.94,24.32,21.85,-16.86,17.34,167.06,32.32,19.89
11.66,18.13,-48.52,-105.97,-42.2,44.79,88.58,41.86,15.27,12.4,-56.68,-56.35,-86.87,-80.08,28.38,41.24,-28.37,27.29,122.16,33.9,19.69
9.45,3.11,-47.18,-75.16,-47.43,-8.81,31.13,78.6,26.5,25.99,-28.58,-38.2,-80.65,-62.19,36.91,56.62,-28.7,39.33,38.2,32.84,38.6
10.27,-9.78,-36.88,-51.73,-74.77,-49.82,-16.54,103.63,39.32,43.21,-13.99,-22.19,-62.36,-44.59,47.53,64.5,-19.57,50.33,-37.21,32.85,47.07
28.94,-15.78,-31.12,-33.89,-123.13,-73.45,-46.97,71.27,62.32,66.48,-12.55,-12.02,-35.29,-25.71,57.03,54.59,0.04,62.25,-101.38,46.43,61.83
36.78,-26.03,-32.6,-29.22,-112.61,-67.39,-50.03,27.87,67.15,69.43,-10.62,-16.73,-23.1,-22.26,56.03,43.27,13.99,61.62,-112.24,53.1,73.01
